FiscalYear,Actual_ReEstimated_Budget,AEA,Dist,DE_District,District Name,Column Name,Fund,Source,Expenditures Per Pupil,Amount,Enrollment Category,Enrollment Category Number
2017,Actual,10,6138,6138,Springville,genaeaflow,General,AEA Support - Direct to AEA,437,157192,300-599,2
2017,Actual,10,6138,6138,Springville,genotherfin,General,Transfers Out/Special Items/Down Adj,7,2420,300-599,2
2017,Actual,10,6138,6138,Springville,genendfb,General,Ending Fund Balance,2178,782544,300-599,2
2017,Actual,07,5751,5751,St Ansgar,geninstr,General,Instruction,7858,4780766,600-999,3
2017,Actual,07,5751,5751,St Ansgar,genstudsupp,General,Student Support Services,441,268004,600-999,3
2017,Actual,07,5751,5751,St Ansgar,geninstrsupp,General,Instructional Staff Support Services,359,218248,600-999,3
2017,Actual,07,5751,5751,St Ansgar,gengenadmin,General,General Administration,455,276617,600-999,3
2017,Actual,07,5751,5751,St Ansgar,genbldgadmin,General,School/Building Administration,555,337366,600-999,3
2017,Actual,07,5751,5751,St Ansgar,gencentraladmin,General,Business & Central Administration,196,119382,600-999,3
2017,Actual,07,5751,5751,St Ansgar,genopermtnc,General,Plant Operation and Maintenance,881,536117,600-999,3
2017,Actual,07,5751,5751,St Ansgar,gentransp,General,Student Transportation,582,354181,600-999,3
2017,Actual,07,5751,5751,St Ansgar,gennoninstr,General,Noninstructional Programs,16,9900,600-999,3
2017,Actual,07,5751,5751,St Ansgar,genaeaflow,General,AEA Support - Direct to AEA,422,256618,600-999,3
2017,Actual,07,5751,5751,St Ansgar,genotherfin,General,Transfers Out/Special Items/Down Adj,2,1461,600-999,3
2017,Actual,07,5751,5751,St Ansgar,genendfb,General,Ending Fund Balance,1572,956363,600-999,3
2017,Actual,13,6165,6165,Stanton,geninstr,General,Instruction,9072,1687370,<300,1
2017,Actual,13,6165,6165,Stanton,genstudsupp,General,Student Support Services,427,79515,<300,1
2017,Actual,13,6165,6165,Stanton,geninstrsupp,General,Instructional Staff Support Services,441,82062,<300,1
2017,Actual,13,6165,6165,Stanton,gengenadmin,General,General Administration,592,110037,<300,1
2017,Actual,13,6165,6165,Stanton,genbldgadmin,General,School/Building Administration,1037,192922,<300,1
2017,Actual,13,6165,6165,Stanton,gencentraladmin,General,Business & Central Administration,303,56402,<300,1
2017,Actual,13,6165,6165,Stanton,genopermtnc,General,Plant Operation and Maintenance,1182,219919,<300,1
2017,Actual,13,6165,6165,Stanton,gentransp,General,Student Transportation,515,95834,<300,1
2017,Actual,13,6165,6165,Stanton,genaeaflow,General,AEA Support - Direct to AEA,408,75873,<300,1
2017,Actual,13,6165,6165,Stanton,genendfb,General,Ending Fund Balance,5023,934303,<300,1
2017,Actual,01,6175,6175,Starmont,geninstr,General,Instruction,7700,4777186,600-999,3
2017,Actual,01,6175,6175,Starmont,genstudsupp,General,Student Support Services,511,316805,600-999,3
2017,Actual,01,6175,6175,Starmont,geninstrsupp,General,Instructional Staff Support Services,714,443087,600-999,3
2017,Actual,01,6175,6175,Starmont,gengenadmin,General,General Administration,315,195380,600-999,3
2017,Actual,01,6175,6175,Starmont,genbldgadmin,General,School/Building Administration,575,356641,600-999,3
2017,Actual,01,6175,6175,Starmont,gencentraladmin,General,Business & Central Administration,170,105304,600-999,3
2017,Actual,01,6175,6175,Starmont,genopermtnc,General,Plant Operation and Maintenance,786,487393,600-999,3
2017,Actual,01,6175,6175,Starmont,gentransp,General,Student Transportation,442,273996,600-999,3
2017,Actual,01,6175,6175,Starmont,genaeaflow,General,AEA Support - Direct to AEA,424,262750,600-999,3
2017,Actual,01,6175,6175,Starmont,genendfb,General,Ending Fund Balance,3749,2325903,600-999,3
2017,Actual,05,6219,6219,Storm Lake,geninstr,General,Instruction,8011,18599112,"1,000-2,499",4
2017,Actual,05,6219,6219,Storm Lake,genstudsupp,General,Student Support Services,348,807056,"1,000-2,499",4
2017,Actual,05,6219,6219,Storm Lake,geninstrsupp,General,Instructional Staff Support Services,715,1660991,"1,000-2,499",4
2017,Actual,05,6219,6219,Storm Lake,gengenadmin,General,General Administration,332,771381,"1,000-2,499",4
2017,Actual,05,6219,6219,Storm Lake,genbldgadmin,General,School/Building Administration,673,1561592,"1,000-2,499",4
2017,Actual,05,6219,6219,Storm Lake,gencentraladmin,General,Business & Central Administration,116,270268,"1,000-2,499",4
2017,Actual,05,6219,6219,Storm Lake,genopermtnc,General,Plant Operation and Maintenance,742,1722441,"1,000-2,499",4
2017,Actual,05,6219,6219,Storm Lake,gentransp,General,Student Transportation,268,622002,"1,000-2,499",4
2017,Actual,05,6219,6219,Storm Lake,gennoninstr,General,Noninstructional Programs,32,74500,"1,000-2,499",4
2017,Actual,05,6219,6219,Storm Lake,genaeaflow,General,AEA Support - Direct to AEA,460,1068704,"1,000-2,499",4
2017,Actual,05,6219,6219,Storm Lake,genendfb,General,Ending Fund Balance,2968,6891608,"1,000-2,499",4
2017,Actual,05,6246,6246,Stratford,geninstr,General,Instruction,9156,1553787,<300,1
2017,Actual,05,6246,6246,Stratford,genstudsupp,General,Student Support Services,16,2730,<300,1
2017,Actual,05,6246,6246,Stratford,geninstrsupp,General,Instructional Staff Support Services,290,49194,<300,1
2017,Actual,05,6246,6246,Stratford,gengenadmin,General,General Administration,435,73739,<300,1
2017,Actual,05,6246,6246,Stratford,genbldgadmin,General,School/Building Administration,457,77582,<300,1
2017,Actual,05,6246,6246,Stratford,gencentraladmin,General,Business & Central Administration,446,75604,<300,1
2017,Actual,05,6246,6246,Stratford,genopermtnc,General,Plant Operation and Maintenance,688,116803,<300,1
2017,Actual,05,6246,6246,Stratford,gentransp,General,Student Transportation,599,101625,<300,1
2017,Actual,05,6246,6246,Stratford,genaeaflow,General,AEA Support - Direct to AEA,467,79203,<300,1
2017,Actual,05,6246,6246,Stratford,genendfb,General,Ending Fund Balance,5089,863582,<300,1
2017,Actual,07,6273,6273,Sumner-Fredericksburg,geninstr,General,Instruction,7596,6323922,600-999,3
2017,Actual,07,6273,6273,Sumner-Fredericksburg,genstudsupp,General,Student Support Services,215,178822,600-999,3
2017,Actual,07,6273,6273,Sumner-Fredericksburg,geninstrsupp,General,Instructional Staff Support Services,572,476294,600-999,3
2017,Actual,07,6273,6273,Sumner-Fredericksburg,gengenadmin,General,General Administration,286,237708,600-999,3
2017,Actual,07,6273,6273,Sumner-Fredericksburg,genbldgadmin,General,School/Building Administration,661,550427,600-999,3
2017,Actual,07,6273,6273,Sumner-Fredericksburg,gencentraladmin,General,Business & Central Administration,139,115897,600-999,3
2017,Actual,07,6273,6273,Sumner-Fredericksburg,genopermtnc,General,Plant Operation and Maintenance,977,813000,600-999,3
2017,Actual,07,6273,6273,Sumner-Fredericksburg,gentransp,General,Student Transportation,417,347288,600-999,3
2017,Actual,07,6273,6273,Sumner-Fredericksburg,genaeaflow,General,AEA Support - Direct to AEA,425,354048,600-999,3
2017,Actual,07,6273,6273,Sumner-Fredericksburg,genendfb,General,Ending Fund Balance,2128,1771464,600-999,3
2017,Actual,10,6408,6408,Tipton,geninstr,General,Instruction,6770,5899211,600-999,3
2017,Actual,10,6408,6408,Tipton,genstudsupp,General,Student Support Services,295,257048,600-999,3
2017,Actual,10,6408,6408,Tipton,geninstrsupp,General,Instructional Staff Support Services,694,604681,600-999,3
2017,Actual,10,6408,6408,Tipton,gengenadmin,General,General Administration,328,286107,600-999,3
2017,Actual,10,6408,6408,Tipton,genbldgadmin,General,School/Building Administration,618,538702,600-999,3
2017,Actual,10,6408,6408,Tipton,gencentraladmin,General,Business & Central Administration,148,128888,600-999,3
2017,Actual,10,6408,6408,Tipton,genopermtnc,General,Plant Operation and Maintenance,703,612681,600-999,3
2017,Actual,10,6408,6408,Tipton,gentransp,General,Student Transportation,386,336303,600-999,3
2017,Actual,10,6408,6408,Tipton,genaeaflow,General,AEA Support - Direct to AEA,418,364145,600-999,3
2017,Actual,10,6408,6408,Tipton,genendfb,General,Ending Fund Balance,3321,2894115,600-999,3
2017,Actual,13,6453,6453,Treynor,geninstr,General,Instruction,8825,5049533,300-599,2
2017,Actual,13,6453,6453,Treynor,genstudsupp,General,Student Support Services,328,187481,300-599,2
2017,Actual,13,6453,6453,Treynor,geninstrsupp,General,Instructional Staff Support Services,423,241834,300-599,2
2017,Actual,13,6453,6453,Treynor,gengenadmin,General,General Administration,652,372936,300-599,2
2017,Actual,13,6453,6453,Treynor,genbldgadmin,General,School/Building Administration,733,419466,300-599,2
2017,Actual,13,6453,6453,Treynor,gencentraladmin,General,Business & Central Administration,255,145929,300-599,2
2017,Actual,13,6453,6453,Treynor,genopermtnc,General,Plant Operation and Maintenance,1200,686390,300-599,2
2017,Actual,13,6453,6453,Treynor,gentransp,General,Student Transportation,646,369701,300-599,2
2017,Actual,13,6453,6453,Treynor,gennoninstr,General,Noninstructional Programs,17,9528,300-599,2
2017,Actual,13,6453,6453,Treynor,genaeaflow,General,AEA Support - Direct to AEA,420,240602,300-599,2
2017,Actual,13,6453,6453,Treynor,genendfb,General,Ending Fund Balance,2860,1636596,300-599,2
2017,Actual,13,6460,6460,Tri-Center,geninstr,General,Instruction,7531,4877199,600-999,3
2017,Actual,13,6460,6460,Tri-Center,genstudsupp,General,Student Support Services,282,182696,600-999,3
2017,Actual,13,6460,6460,Tri-Center,geninstrsupp,General,Instructional Staff Support Services,386,250211,600-999,3
2017,Actual,13,6460,6460,Tri-Center,gengenadmin,General,General Administration,382,247476,600-999,3
2017,Actual,13,6460,6460,Tri-Center,genbldgadmin,General,School/Building Administration,540,349775,600-999,3
2017,Actual,13,6460,6460,Tri-Center,gencentraladmin,General,Business & Central Administration,154,99768,600-999,3
2017,Actual,13,6460,6460,Tri-Center,genopermtnc,General,Plant Operation and Maintenance,1029,666531,600-999,3
2017,Actual,13,6460,6460,Tri-Center,gentransp,General,Student Transportation,617,399716,600-999,3
2017,Actual,13,6460,6460,Tri-Center,genaeaflow,General,AEA Support - Direct to AEA,418,270658,600-999,3
2017,Actual,13,6460,6460,Tri-Center,genendfb,General,Ending Fund Balance,2983,1931602,600-999,3
2017,Actual,15,6462,6462,Tri-County,geninstr,General,Instruction,8993,2384111,<300,1
2017,Actual,15,6462,6462,Tri-County,genstudsupp,General,Student Support Services,63,16569,<300,1
2017,Actual,15,6462,6462,Tri-County,geninstrsupp,General,Instructional Staff Support Services,64,17073,<300,1
2017,Actual,15,6462,6462,Tri-County,gengenadmin,General,General Administration,486,128853,<300,1
2017,Actual,15,6462,6462,Tri-County,genbldgadmin,General,School/Building Administration,553,146543,<300,1
2017,Actual,15,6462,6462,Tri-County,gencentraladmin,General,Business & Central Administration,141,37390,<300,1
2017,Actual,15,6462,6462,Tri-County,genopermtnc,General,Plant Operation and Maintenance,845,223931,<300,1
2017,Actual,15,6462,6462,Tri-County,gentransp,General,Student Transportation,732,194104,<300,1
2017,Actual,15,6462,6462,Tri-County,genaeaflow,General,AEA Support - Direct to AEA,429,113626,<300,1
2017,Actual,15,6462,6462,Tri-County,genendfb,General,Ending Fund Balance,2691,713496,<300,1
2017,Actual,07,6471,6471,Tripoli,geninstr,General,Instruction,7477,3379555,300-599,2
2017,Actual,07,6471,6471,Tripoli,genstudsupp,General,Student Support Services,188,84821,300-599,2
2017,Actual,07,6471,6471,Tripoli,geninstrsupp,General,Instructional Staff Support Services,233,105156,300-599,2
2017,Actual,07,6471,6471,Tripoli,gengenadmin,General,General Administration,491,221912,300-599,2
2017,Actual,07,6471,6471,Tripoli,genbldgadmin,General,School/Building Administration,577,260658,300-599,2
2017,Actual,07,6471,6471,Tripoli,gencentraladmin,General,Business & Central Administration,131,59365,300-599,2
2017,Actual,07,6471,6471,Tripoli,genopermtnc,General,Plant Operation and Maintenance,826,373186,300-599,2
2017,Actual,07,6471,6471,Tripoli,gentransp,General,Student Transportation,297,134220,300-599,2
2017,Actual,07,6471,6471,Tripoli,genaeaflow,General,AEA Support - Direct to AEA,443,200426,300-599,2
2017,Actual,07,6471,6471,Tripoli,genendfb,General,Ending Fund Balance,1800,813399,300-599,2
2017,Actual,01,6509,6509,Turkey Valley,geninstr,General,Instruction,8993,3068399,300-599,2
2017,Actual,01,6509,6509,Turkey Valley,genstudsupp,General,Student Support Services,600,204564,300-599,2
2017,Actual,01,6509,6509,Turkey Valley,geninstrsupp,General,Instructional Staff Support Services,148,50342,300-599,2
2017,Actual,01,6509,6509,Turkey Valley,gengenadmin,General,General Administration,469,159986,300-599,2
2017,Actual,01,6509,6509,Turkey Valley,genbldgadmin,General,School/Building Administration,618,210724,300-599,2
2017,Actual,01,6509,6509,Turkey Valley,gencentraladmin,General,Business & Central Administration,236,80600,300-599,2
2017,Actual,01,6509,6509,Turkey Valley,genopermtnc,General,Plant Operation and Maintenance,890,303710,300-599,2
2017,Actual,01,6509,6509,Turkey Valley,gentransp,General,Student Transportation,655,223528,300-599,2
2017,Actual,01,6509,6509,Turkey Valley,genaeaflow,General,AEA Support - Direct to AEA,502,171316,300-599,2
2017,Actual,01,6509,6509,Turkey Valley,genendfb,General,Ending Fund Balance,3939,1343921,300-599,2
2017,Actual,11,6512,6512,Twin Cedars,geninstr,General,Instruction,8582,2947912,300-599,2
2017,Actual,11,6512,6512,Twin Cedars,genstudsupp,General,Student Support Services,235,80677,300-599,2
2017,Actual,11,6512,6512,Twin Cedars,geninstrsupp,General,Instructional Staff Support Services,468,160820,300-599,2
2017,Actual,11,6512,6512,Twin Cedars,gengenadmin,General,General Administration,622,213683,300-599,2
2017,Actual,11,6512,6512,Twin Cedars,genbldgadmin,General,School/Building Administration,732,251337,300-599,2
2017,Actual,11,6512,6512,Twin Cedars,gencentraladmin,General,Business & Central Administration,74,25442,300-599,2
2017,Actual,11,6512,6512,Twin Cedars,genopermtnc,General,Plant Operation and Maintenance,1025,351952,300-599,2
2017,Actual,11,6512,6512,Twin Cedars,gentransp,General,Student Transportation,616,211660,300-599,2
2017,Actual,11,6512,6512,Twin Cedars,genaeaflow,General,AEA Support - Direct to AEA,421,144538,300-599,2
2017,Actual,11,6512,6512,Twin Cedars,genendfb,General,Ending Fund Balance,4077,1400580,300-599,2
2017,Actual,05,6516,6516,Twin Rivers,geninstr,General,Instruction,9183,1487664,<300,1
2017,Actual,05,6516,6516,Twin Rivers,genstudsupp,General,Student Support Services,97,15745,<300,1
2017,Actual,05,6516,6516,Twin Rivers,geninstrsupp,General,Instructional Staff Support Services,526,85269,<300,1
2017,Actual,05,6516,6516,Twin Rivers,gengenadmin,General,General Administration,425,68857,<300,1
2017,Actual,05,6516,6516,Twin Rivers,genbldgadmin,General,School/Building Administration,996,161286,<300,1
2017,Actual,05,6516,6516,Twin Rivers,gencentraladmin,General,Business & Central Administration,310,50167,<300,1
2017,Actual,05,6516,6516,Twin Rivers,genopermtnc,General,Plant Operation and Maintenance,762,123501,<300,1
2017,Actual,05,6516,6516,Twin Rivers,gentransp,General,Student Transportation,590,95547,<300,1
2017,Actual,05,6516,6516,Twin Rivers,genaeaflow,General,AEA Support - Direct to AEA,440,71360,<300,1
2017,Actual,05,6516,6516,Twin Rivers,genendfb,General,Ending Fund Balance,14749,2389314,<300,1
2017,Actual,13,6534,6534,Underwood,geninstr,General,Instruction,7497,5228408,600-999,3
2017,Actual,13,6534,6534,Underwood,genstudsupp,General,Student Support Services,303,211299,600-999,3
2017,Actual,13,6534,6534,Underwood,geninstrsupp,General,Instructional Staff Support Services,716,499434,600-999,3
2017,Actual,13,6534,6534,Underwood,gengenadmin,General,General Administration,447,311802,600-999,3
2017,Actual,13,6534,6534,Underwood,genbldgadmin,General,School/Building Administration,811,565365,600-999,3
2017,Actual,13,6534,6534,Underwood,gencentraladmin,General,Business & Central Administration,346,241066,600-999,3
2017,Actual,13,6534,6534,Underwood,genopermtnc,General,Plant Operation and Maintenance,1171,816658,600-999,3
2017,Actual,13,6534,6534,Underwood,gentransp,General,Student Transportation,487,339822,600-999,3
2017,Actual,13,6534,6534,Underwood,genaeaflow,General,AEA Support - Direct to AEA,414,289065,600-999,3
2017,Actual,13,6534,6534,Underwood,genendfb,General,Ending Fund Balance,936,652922,600-999,3
2017,Actual,07,1935,6536,Union,geninstr,General,Instruction,7364,8295250,"1,000-2,499",4
2017,Actual,07,1935,6536,Union,genstudsupp,General,Student Support Services,337,380153,"1,000-2,499",4
2017,Actual,07,1935,6536,Union,geninstrsupp,General,Instructional Staff Support Services,688,775201,"1,000-2,499",4
2017,Actual,07,1935,6536,Union,gengenadmin,General,General Administration,197,222310,"1,000-2,499",4
2017,Actual,07,1935,6536,Union,genbldgadmin,General,School/Building Administration,753,848225,"1,000-2,499",4
2017,Actual,07,1935,6536,Union,gencentraladmin,General,Business & Central Administration,191,215538,"1,000-2,499",4
2017,Actual,07,1935,6536,Union,genopermtnc,General,Plant Operation and Maintenance,852,959522,"1,000-2,499",4
